"","ID","Timepoint","L2_SE"
"3470","User #25375","Timepoint 21",2.779778569028
"3471","User #25375","Timepoint 22",2.81410523250073
"3472","User #25375","Timepoint 23",2.47356455478153
"3473","User #25375","Timepoint 24",2.63718064065759
"3474","User #25375","Timepoint 25",1.34367228464214
"3475","User #25375","Timepoint 26",1.3073796851773
"3476","User #25375","Timepoint 27",1.52155838128647
"3477","User #25375","Timepoint 28",1.92116363482951
"3478","User #25375","Timepoint 29",1.29338185697542
"3479","User #25375","Timepoint 3",0
"3480","User #25375","Timepoint 30",1.42052759430031
"3481","User #25375","Timepoint 31",1.55865097575783
"3482","User #25375","Timepoint 32",1.53607206230107
"3483","User #25375","Timepoint 33",1.37460838634246
"3484","User #25375","Timepoint 34",2.12316131857104
"3485","User #25375","Timepoint 35",1.61949283739524
"3486","User #25375","Timepoint 36",1.51084892413935
"3487","User #25375","Timepoint 37",1.49861078785868
"3488","User #25375","Timepoint 38",1.43144271202964
"3489","User #25375","Timepoint 39",1.32068733521827
"3490","User #25375","Timepoint 4",0
"3491","User #25375","Timepoint 40",1.46180209255497
"3492","User #25375","Timepoint 41",1.25662238154273
"3493","User #25375","Timepoint 42",1.2144832548997
"3494","User #25375","Timepoint 43",1.18054502452582
"3495","User #25375","Timepoint 44",1.26493331308951
"3496","User #25375","Timepoint 45",1.08299272473249
"3497","User #25375","Timepoint 46",1.19949659970095
"3498","User #25375","Timepoint 47",1.1920717802163
"3499","User #25375","Timepoint 48",1.23190544256494
"3500","User #25375","Timepoint 49",1.32738543539553
"3501","User #25375","Timepoint 5",0
"3502","User #25375","Timepoint 50",1.21560770167772
"3503","User #25375","Timepoint 51",1.22835610606119
"3504","User #25375","Timepoint 52",1.46942171019234
"3505","User #25375","Timepoint 53",1.21778989265511
"3506","User #25375","Timepoint 54",1.25541897870019
"3507","User #25375","Timepoint 55",1.33489131442914
"3508","User #25375","Timepoint 56",1.51081299277007
"3509","User #25375","Timepoint 57",1.81828335693832
"3510","User #25375","Timepoint 58",1.22785801965175
"3511","User #25375","Timepoint 59",1.30851684851407
"3512","User #25375","Timepoint 6",0
"3513","User #25375","Timepoint 60",2.1166308822896
"3514","User #25375","Timepoint 61",1.24617512118346
"3515","User #25375","Timepoint 62",1.3097955392324
"3516","User #25375","Timepoint 63",1.38846943049806
"3517","User #25375","Timepoint 64",1.43040203187837
"3518","User #25375","Timepoint 7",0
"3519","User #25375","Timepoint 8",0
"3520","User #25375","Timepoint 9",0
"3521","User #25378","Timepoint 1",0
"3522","User #25378","Timepoint 10",0
"3523","User #25378","Timepoint 11",0
"3524","User #25378","Timepoint 12",0
"3525","User #25378","Timepoint 13",0
"3526","User #25378","Timepoint 14",0
"3527","User #25378","Timepoint 15",0
"3528","User #25378","Timepoint 16",0
"3529","User #25378","Timepoint 17",1.55944235421706
"3530","User #25378","Timepoint 18",1.97013038815806
"3531","User #25378","Timepoint 19",1.74033122739057
"3532","User #25378","Timepoint 2",0
"3533","User #25378","Timepoint 20",1.68577781086816
"3534","User #25378","Timepoint 21",2.06788239956088
"3535","User #25378","Timepoint 22",1.84906873345755
"3536","User #25378","Timepoint 23",1.6009018640918
"3537","User #25378","Timepoint 24",1.99478696679349
"3538","User #25378","Timepoint 25",1.48842840832012
"3539","User #25378","Timepoint 26",1.46000016347208
"3540","User #25378","Timepoint 27",1.51478056103326
"3541","User #25378","Timepoint 28",1.66334289353468
"3542","User #25378","Timepoint 29",1.58121065255475
"3543","User #25378","Timepoint 3",0
"3544","User #25378","Timepoint 30",2.03759295730734
"3545","User #25378","Timepoint 31",1.46570263342449
"3546","User #25378","Timepoint 32",1.55635878708554
"3547","User #25378","Timepoint 33",1.8287850082774
"3548","User #25378","Timepoint 34",1.75380169352613
"3549","User #25378","Timepoint 35",1.66582061461236
"3550","User #25378","Timepoint 36",1.75836322683066
"3551","User #25378","Timepoint 37",1.60932663305619
"3552","User #25378","Timepoint 38",1.94865449009343
"3553","User #25378","Timepoint 39",1.9248356366678
"3554","User #25378","Timepoint 4",0
"3555","User #25378","Timepoint 40",1.42327913219138
"3556","User #25378","Timepoint 41",1.50629526535735
"3557","User #25378","Timepoint 42",1.69655840650488
"3558","User #25378","Timepoint 43",1.69269506305785
"3559","User #25378","Timepoint 44",1.67580451911605
"3560","User #25378","Timepoint 45",1.5762089638733
"3561","User #25378","Timepoint 46",1.38829877558699
"3562","User #25378","Timepoint 47",1.69544077938016
"3563","User #25378","Timepoint 48",1.60621651550389
"3564","User #25378","Timepoint 49",1.55852141269646
"3565","User #25378","Timepoint 5",0
"3566","User #25378","Timepoint 50",1.74679926850475
"3567","User #25378","Timepoint 51",1.56051368976139
"3568","User #25378","Timepoint 52",1.55237700613041
"3569","User #25378","Timepoint 53",1.87592765061211
"3570","User #25378","Timepoint 54",1.75907228128469
"3571","User #25378","Timepoint 55",2.42879624554903
"3572","User #25378","Timepoint 56",2.16450196535705
"3573","User #25378","Timepoint 57",2.13224501804835
"3574","User #25378","Timepoint 58",1.89474637551742
"3575","User #25378","Timepoint 59",1.70490537099206
"3576","User #25378","Timepoint 6",0
"3577","User #25378","Timepoint 60",1.67033116624827
"3578","User #25378","Timepoint 61",1.59801928330537
"3579","User #25378","Timepoint 62",2.25907449990257
"3580","User #25378","Timepoint 63",1.81158752458872
"3581","User #25378","Timepoint 64",2.42322266581101
"3582","User #25378","Timepoint 7",0
"3583","User #25378","Timepoint 8",0
"3584","User #25378","Timepoint 9",0
"3585","User #25381","Timepoint 1",0
"3586","User #25381","Timepoint 10",0
"3587","User #25381","Timepoint 11",0
"3588","User #25381","Timepoint 12",0
"3589","User #25381","Timepoint 13",0
"3590","User #25381","Timepoint 14",0
"3591","User #25381","Timepoint 15",0
"3592","User #25381","Timepoint 16",0
"3593","User #25381","Timepoint 17",1.93268020933215
"3594","User #25381","Timepoint 18",2.37056899819525
"3595","User #25381","Timepoint 19",1.77170649619511
"3596","User #25381","Timepoint 2",0
"3597","User #25381","Timepoint 20",1.75886065524052
"3598","User #25381","Timepoint 21",1.55691424273762
"3599","User #25381","Timepoint 22",1.90889325014373
"3600","User #25381","Timepoint 23",1.53072168379492
"3601","User #25381","Timepoint 24",2.32297039843866
"3602","User #25381","Timepoint 25",1.33457018074222
"3603","User #25381","Timepoint 26",1.28960445943089
"3604","User #25381","Timepoint 27",1.62750971344131
"3605","User #25381","Timepoint 28",1.54516228761481
"3606","User #25381","Timepoint 29",1.51873479804169
"3607","User #25381","Timepoint 3",0
"3608","User #25381","Timepoint 30",1.48655076456217
"3609","User #25381","Timepoint 31",2.14817769199792
"3610","User #25381","Timepoint 32",1.43130488064173
"3611","User #25381","Timepoint 33",1.70083291924749
"3612","User #25381","Timepoint 34",1.50664587084483
"3613","User #25381","Timepoint 35",1.64605251000821
"3614","User #25381","Timepoint 36",1.60180991219577
"3615","User #25381","Timepoint 37",1.55001171328702
"3616","User #25381","Timepoint 38",1.54376254995104
"3617","User #25381","Timepoint 39",1.4424011820449
"3618","User #25381","Timepoint 4",0
"3619","User #25381","Timepoint 40",1.2697455327292
"3620","User #25381","Timepoint 41",2.00834797328303
"3621","User #25381","Timepoint 42",2.27866854237465
"3622","User #25381","Timepoint 43",1.46298823960472
"3623","User #25381","Timepoint 44",1.38299951560554
"3624","User #25381","Timepoint 45",1.45393783439983
"3625","User #25381","Timepoint 46",2.3522021257696
"3626","User #25381","Timepoint 47",1.58865516207137
"3627","User #25381","Timepoint 48",1.29638786204397
"3628","User #25381","Timepoint 49",1.40938483002538
"3629","User #25381","Timepoint 5",0
"3630","User #25381","Timepoint 50",1.43623915174191
"3631","User #25381","Timepoint 51",1.95411657871319
"3632","User #25381","Timepoint 52",1.4539319952634
"3633","User #25381","Timepoint 53",1.72831721922875
"3634","User #25381","Timepoint 54",1.54973135735712
"3635","User #25381","Timepoint 55",1.60980821131545
"3636","User #25381","Timepoint 56",1.47334429050492
"3637","User #25381","Timepoint 57",1.49240590145498
"3638","User #25381","Timepoint 58",1.47729997748331
"3639","User #25381","Timepoint 59",1.51084029795796
"3640","User #25381","Timepoint 6",0
"3641","User #25381","Timepoint 60",1.4925303566956
"3642","User #25381","Timepoint 61",1.35330533479257
"3643","User #25381","Timepoint 62",1.8860448349732
"3644","User #25381","Timepoint 63",1.91413279934493
"3645","User #25381","Timepoint 64",1.36452080255985
"3646","User #25381","Timepoint 7",0
"3647","User #25381","Timepoint 8",0
"3648","User #25381","Timepoint 9",0
"3649","User #25383","Timepoint 1",0
"3650","User #25383","Timepoint 10",0
"3651","User #25383","Timepoint 11",0
"3652","User #25383","Timepoint 12",0
"3653","User #25383","Timepoint 13",0
"3654","User #25383","Timepoint 14",0
"3655","User #25383","Timepoint 15",0
"3656","User #25383","Timepoint 16",0
"3657","User #25383","Timepoint 17",2.07486014214129
"3658","User #25383","Timepoint 18",2.38488903856301
"3659","User #25383","Timepoint 19",2.73988879615409
"3660","User #25383","Timepoint 2",0
"3661","User #25383","Timepoint 20",1.4991207238694
"3662","User #25383","Timepoint 21",2.28625368385262
"3663","User #25383","Timepoint 22",2.70869766848339
"3664","User #25383","Timepoint 23",2.38656240926618
"3665","User #25383","Timepoint 24",3.73723995521604
"3666","User #25383","Timepoint 25",2.08663767943459
"3667","User #25383","Timepoint 26",2.41281194338438
"3668","User #25383","Timepoint 27",1.76632185875049
"3669","User #25383","Timepoint 28",2.38964383805201
"3670","User #25383","Timepoint 29",1.62852893618849
"3671","User #25383","Timepoint 3",0
"3672","User #25383","Timepoint 30",1.54834447434822
"3673","User #25383","Timepoint 31",2.21197718552894
"3674","User #25383","Timepoint 32",3.27258963233478
"3675","User #25383","Timepoint 33",2.36947675767791
"3676","User #25383","Timepoint 34",2.09728668846148
"3677","User #25383","Timepoint 35",2.49806807409933
"3678","User #25383","Timepoint 36",2.20653112580514
"3679","User #25383","Timepoint 37",2.46105129267227
"3680","User #25383","Timepoint 38",2.45348976344059
"3681","User #25383","Timepoint 39",2.31334123025938
"3682","User #25383","Timepoint 4",0
"3683","User #25383","Timepoint 40",3.19594761306412
"3684","User #25383","Timepoint 41",3.08460889946708
"3685","User #25383","Timepoint 42",2.28663850570755
"3686","User #25383","Timepoint 43",1.56223832739116
"3687","User #25383","Timepoint 44",2.67896856908014
"3688","User #25383","Timepoint 45",1.76719570853526
"3689","User #25383","Timepoint 46",2.60954705222439
"3690","User #25383","Timepoint 47",1.79773896049282
"3691","User #25383","Timepoint 48",3.16091775493473
"3692","User #25383","Timepoint 49",1.79425096713119
"3693","User #25383","Timepoint 5",0
"3694","User #25383","Timepoint 50",1.67819769279014
"3695","User #25383","Timepoint 51",2.32567638780239
"3696","User #25383","Timepoint 52",2.06843721068417
"3697","User #25383","Timepoint 53",1.85664842689304
"3698","User #25383","Timepoint 54",1.65042225336485
"3699","User #25383","Timepoint 55",2.54604354236505
"3700","User #25383","Timepoint 56",1.66325034249807
"3701","User #25383","Timepoint 57",2.51293036296681
"3702","User #25383","Timepoint 58",2.65913755369451
"3703","User #25383","Timepoint 59",2.47153559575962
"3704","User #25383","Timepoint 6",0
"3705","User #25383","Timepoint 60",2.88983600688978
"3706","User #25383","Timepoint 61",2.15400793129743
"3707","User #25383","Timepoint 62",2.93149516134673
"3708","User #25383","Timepoint 63",1.79764507353961
"3709","User #25383","Timepoint 64",2.93606645234948
"3710","User #25383","Timepoint 7",0
"3711","User #25383","Timepoint 8",0
"3712","User #25383","Timepoint 9",0
"3713","User #25384","Timepoint 1",0
"3714","User #25384","Timepoint 10",0
"3715","User #25384","Timepoint 11",0
"3716","User #25384","Timepoint 12",0
"3717","User #25384","Timepoint 13",0
"3718","User #25384","Timepoint 14",0
"3719","User #25384","Timepoint 15",0
"3720","User #25384","Timepoint 16",0
"3721","User #25384","Timepoint 17",1.29217055697646
"3722","User #25384","Timepoint 18",1.42264849460082
"3723","User #25384","Timepoint 19",1.35424143028182
"3724","User #25384","Timepoint 2",0
"3725","User #25384","Timepoint 20",1.67372417824825
"3726","User #25384","Timepoint 21",1.13774383210662
"3727","User #25384","Timepoint 22",1.72071149954316
"3728","User #25384","Timepoint 23",1.65487916844928
"3729","User #25384","Timepoint 24",2.6365010151808
"3730","User #25384","Timepoint 25",1.22652701480502
"3731","User #25384","Timepoint 26",1.14724353438671
"3732","User #25384","Timepoint 27",1.31632662895119
"3733","User #25384","Timepoint 28",1.44479330283589
"3734","User #25384","Timepoint 29",1.40408277834133
"3735","User #25384","Timepoint 3",0
"3736","User #25384","Timepoint 30",1.19918759043348
"3737","User #25384","Timepoint 31",1.9733754068585
"3738","User #25384","Timepoint 32",1.29125526177545
"3739","User #25384","Timepoint 33",1.13619949329758
"3740","User #25384","Timepoint 34",1.34314593023553
"3741","User #25384","Timepoint 35",1.30866812814772
"3742","User #25384","Timepoint 36",1.16053328831137
"3743","User #25384","Timepoint 37",1.2046087469214
"3744","User #25384","Timepoint 38",0.964343893266778
"3745","User #25384","Timepoint 39",1.54375984574479
"3746","User #25384","Timepoint 4",0
"3747","User #25384","Timepoint 40",1.06599397656189
"3748","User #25384","Timepoint 41",1.7367800053505
"3749","User #25384","Timepoint 42",1.29015772908233
"3750","User #25384","Timepoint 43",1.05504929068203
"3751","User #25384","Timepoint 44",1.99686195020272
"3752","User #25384","Timepoint 45",1.33117101287796
"3753","User #25384","Timepoint 46",2.24220408956419
"3754","User #25384","Timepoint 47",1.74512613819329
"3755","User #25384","Timepoint 48",1.66745803559065
"3756","User #25384","Timepoint 49",1.08296366037896
"3757","User #25384","Timepoint 5",0
"3758","User #25384","Timepoint 50",0.953322585847677
"3759","User #25384","Timepoint 51",1.20616676746847
"3760","User #25384","Timepoint 52",1.11750147414339
"3761","User #25384","Timepoint 53",1.54548852373942
"3762","User #25384","Timepoint 54",1.29943125649843
"3763","User #25384","Timepoint 55",1.59695367181732
"3764","User #25384","Timepoint 56",1.62051003855276
"3765","User #25384","Timepoint 57",1.64387017988863
"3766","User #25384","Timepoint 58",1.16682085168137
"3767","User #25384","Timepoint 59",1.41908487272456
"3768","User #25384","Timepoint 6",0
"3769","User #25384","Timepoint 60",1.23210730882537
"3770","User #25384","Timepoint 61",0.986115658451127
"3771","User #25384","Timepoint 62",1.50729746926095
"3772","User #25384","Timepoint 63",1.62325010802244
"3773","User #25384","Timepoint 64",1.45340774000501
"3774","User #25384","Timepoint 7",0
"3775","User #25384","Timepoint 8",0
"3776","User #25384","Timepoint 9",0
"3777","User #25385","Timepoint 1",0
"3778","User #25385","Timepoint 10",0
"3779","User #25385","Timepoint 11",0
"3780","User #25385","Timepoint 12",0
"3781","User #25385","Timepoint 13",0
"3782","User #25385","Timepoint 14",0
"3783","User #25385","Timepoint 15",0
"3784","User #25385","Timepoint 16",0
"3785","User #25385","Timepoint 17",1.66289624863751
"3786","User #25385","Timepoint 18",2.1835160065789
"3787","User #25385","Timepoint 19",2.01357819971701
"3788","User #25385","Timepoint 2",0
"3789","User #25385","Timepoint 20",1.54625181619516
"3790","User #25385","Timepoint 21",2.36981205928038
"3791","User #25385","Timepoint 22",1.84459291924943
"3792","User #25385","Timepoint 23",2.35599008220898
"3793","User #25385","Timepoint 24",2.15999915490006
"3794","User #25385","Timepoint 25",1.56717568742131
"3795","User #25385","Timepoint 26",2.10855089530154
"3796","User #25385","Timepoint 27",1.34757094927179
"3797","User #25385","Timepoint 28",1.59662270889213
"3798","User #25385","Timepoint 29",1.60428649573438
"3799","User #25385","Timepoint 3",0
"3800","User #25385","Timepoint 30",1.51902148670241
"3801","User #25385","Timepoint 31",1.7923077077082
"3802","User #25385","Timepoint 32",1.51686392426811
"3803","User #25385","Timepoint 33",1.56567784846527
"3804","User #25385","Timepoint 34",1.42588618718066
"3805","User #25385","Timepoint 35",1.56724611194207
"3806","User #25385","Timepoint 36",1.65827562798496
"3807","User #25385","Timepoint 37",1.39075465628169
"3808","User #25385","Timepoint 38",1.59836670541091
"3809","User #25385","Timepoint 39",2.0269847858531
"3810","User #25385","Timepoint 4",0
"3811","User #25385","Timepoint 40",1.46280684723347
"3812","User #25385","Timepoint 41",1.40155827631809
"3813","User #25385","Timepoint 42",1.82292722960874
"3814","User #25385","Timepoint 43",2.03825323869907
"3815","User #25385","Timepoint 44",1.49532775596599
"3816","User #25385","Timepoint 45",1.44455433178137
"3817","User #25385","Timepoint 46",1.72159617502904
"3818","User #25385","Timepoint 47",1.74808531431236
"3819","User #25385","Timepoint 48",1.81464325719177
"3820","User #25385","Timepoint 49",1.44308014766369
"3821","User #25385","Timepoint 5",0
"3822","User #25385","Timepoint 50",1.50876961302421
"3823","User #25385","Timepoint 51",2.00557136609867
"3824","User #25385","Timepoint 52",1.55226144035211
"3825","User #25385","Timepoint 53",1.40719634851958
"3826","User #25385","Timepoint 54",1.69381925705685
"3827","User #25385","Timepoint 55",1.99205637239207
"3828","User #25385","Timepoint 56",1.8565446128951
"3829","User #25385","Timepoint 57",2.05298838608702
"3830","User #25385","Timepoint 58",1.81544771294606
"3831","User #25385","Timepoint 59",1.88064076249127
"3832","User #25385","Timepoint 6",0
"3833","User #25385","Timepoint 60",1.67129292603119
"3834","User #25385","Timepoint 61",1.97784440195258
"3835","User #25385","Timepoint 62",1.67137316894764
"3836","User #25385","Timepoint 63",1.81457785944201
"3837","User #25385","Timepoint 64",1.54089245199751
"3838","User #25385","Timepoint 7",0
"3839","User #25385","Timepoint 8",0
"3840","User #25385","Timepoint 9",0
"3841","User #25386","Timepoint 1",0
"3842","User #25386","Timepoint 10",0
"3843","User #25386","Timepoint 11",0
"3844","User #25386","Timepoint 12",0
"3845","User #25386","Timepoint 13",0
"3846","User #25386","Timepoint 14",0
"3847","User #25386","Timepoint 15",0
"3848","User #25386","Timepoint 16",0
"3849","User #25386","Timepoint 17",2.33497188830704
"3850","User #25386","Timepoint 18",1.76313347030352
"3851","User #25386","Timepoint 19",2.09947524483834
"3852","User #25386","Timepoint 2",0
"3853","User #25386","Timepoint 20",1.59628209820071
"3854","User #25386","Timepoint 21",1.71922946877766
"3855","User #25386","Timepoint 22",1.96295878846894
"3856","User #25386","Timepoint 23",2.13886803050511
"3857","User #25386","Timepoint 24",1.6629249470585
"3858","User #25386","Timepoint 25",2.17353249099247
"3859","User #25386","Timepoint 26",2.95571498989873
"3860","User #25386","Timepoint 27",1.55453943745015
"3861","User #25386","Timepoint 28",1.98573490380028
"3862","User #25386","Timepoint 29",2.89807397063091
"3863","User #25386","Timepoint 3",0
"3864","User #25386","Timepoint 30",1.96891979329507
"3865","User #25386","Timepoint 31",2.24765962856732
"3866","User #25386","Timepoint 32",1.52794516928476
"3867","User #25386","Timepoint 33",1.41946506340639
"3868","User #25386","Timepoint 34",1.41099736436307
"3869","User #25386","Timepoint 35",1.60069029437831
"3870","User #25386","Timepoint 36",1.63117949084199
"3871","User #25386","Timepoint 37",1.6213222037254
"3872","User #25386","Timepoint 38",1.68546303091566
"3873","User #25386","Timepoint 39",1.77364298360537
"3874","User #25386","Timepoint 4",0
"3875","User #25386","Timepoint 40",1.37770989990964
"3876","User #25386","Timepoint 41",1.468321384716
"3877","User #25386","Timepoint 42",1.82839113616316
"3878","User #25386","Timepoint 43",1.40940412638256
"3879","User #25386","Timepoint 44",1.72512627809527
"3880","User #25386","Timepoint 45",1.9788435174667
"3881","User #25386","Timepoint 46",1.8078831898559
"3882","User #25386","Timepoint 47",1.70189025662294
"3883","User #25386","Timepoint 48",1.47060642000508
"3884","User #25386","Timepoint 49",1.69464059703229
"3885","User #25386","Timepoint 5",0
"3886","User #25386","Timepoint 50",1.90099677474162
"3887","User #25386","Timepoint 51",2.28493206690836
"3888","User #25386","Timepoint 52",1.94328303407641
"3889","User #25386","Timepoint 53",1.65360498111054
"3890","User #25386","Timepoint 54",1.73310020162262
"3891","User #25386","Timepoint 55",1.7525737554112
"3892","User #25386","Timepoint 56",1.57110671185381
"3893","User #25386","Timepoint 57",1.60386951058022
"3894","User #25386","Timepoint 58",1.89028257562135
"3895","User #25386","Timepoint 59",1.93020225868524
"3896","User #25386","Timepoint 6",0
"3897","User #25386","Timepoint 60",1.73081668838737
"3898","User #25386","Timepoint 61",1.37669031810321
"3899","User #25386","Timepoint 62",1.52139061708911
"3900","User #25386","Timepoint 63",1.52408335871485
"3901","User #25386","Timepoint 64",1.75412409810035
"3902","User #25386","Timepoint 7",0
"3903","User #25386","Timepoint 8",0
"3904","User #25386","Timepoint 9",0
"3905","User #25388","Timepoint 1",0
"3906","User #25388","Timepoint 10",0
"3907","User #25388","Timepoint 11",0
"3908","User #25388","Timepoint 12",0
"3909","User #25388","Timepoint 13",0
"3910","User #25388","Timepoint 14",0
"3911","User #25388","Timepoint 15",0
"3912","User #25388","Timepoint 16",0
"3913","User #25388","Timepoint 17",1.31078018173323
"3914","User #25388","Timepoint 18",1.43570579958514
"3915","User #25388","Timepoint 19",1.41657245726936
"3916","User #25388","Timepoint 2",0
"3917","User #25388","Timepoint 20",1.41952441213095
"3918","User #25388","Timepoint 21",1.44588106876301
"3919","User #25388","Timepoint 22",1.44921352314759
"3920","User #25388","Timepoint 23",1.57982820597036
"3921","User #25388","Timepoint 24",1.42096968917699
"3922","User #25388","Timepoint 25",1.57661403192024
"3923","User #25388","Timepoint 26",1.47945285304407
"3924","User #25388","Timepoint 27",1.8777818409939
"3925","User #25388","Timepoint 28",1.56652579116406
"3926","User #25388","Timepoint 29",1.29839986808899
"3927","User #25388","Timepoint 3",0
"3928","User #25388","Timepoint 30",1.57706840944012
"3929","User #25388","Timepoint 31",1.51179937171434
"3930","User #25388","Timepoint 32",2.17868669084419
"3931","User #25388","Timepoint 33",2.31230746572001
"3932","User #25388","Timepoint 34",1.6019864518624
"3933","User #25388","Timepoint 35",1.55161752281486
"3934","User #25388","Timepoint 36",1.64041623538958
"3935","User #25388","Timepoint 37",1.89537363530701
"3936","User #25388","Timepoint 38",1.94891249395833
"3937","User #25388","Timepoint 39",1.81536548866438
"3938","User #25388","Timepoint 4",0
"3939","User #25388","Timepoint 40",1.87333446004608
"3940","User #25388","Timepoint 41",1.75473186734236
"3941","User #25388","Timepoint 42",2.62016450359857
"3942","User #25388","Timepoint 43",1.4873779429669
"3943","User #25388","Timepoint 44",2.09619463367856
"3944","User #25388","Timepoint 45",1.77589026952591
"3945","User #25388","Timepoint 46",2.22610511503657
"3946","User #25388","Timepoint 47",1.25789995449089
"3947","User #25388","Timepoint 48",1.63936482817591
"3948","User #25388","Timepoint 49",1.37261503812616
"3949","User #25388","Timepoint 5",0
"3950","User #25388","Timepoint 50",2.15774655232584
"3951","User #25388","Timepoint 51",1.46111910034211
"3952","User #25388","Timepoint 52",1.56623144530151
"3953","User #25388","Timepoint 53",1.30886688426803
"3954","User #25388","Timepoint 54",1.75903784839215
"3955","User #25388","Timepoint 55",1.50044101463711
"3956","User #25388","Timepoint 56",1.8348179686612
"3957","User #25388","Timepoint 57",1.33639850943635
"3958","User #25388","Timepoint 58",1.31212845401222
"3959","User #25388","Timepoint 59",1.32847918752556
"3960","User #25388","Timepoint 6",0
"3961","User #25388","Timepoint 60",1.51074880315241
"3962","User #25388","Timepoint 61",1.29539665217306
"3963","User #25388","Timepoint 62",1.50647907777414
"3964","User #25388","Timepoint 63",1.91015217764834
"3965","User #25388","Timepoint 64",1.75015380952815
"3966","User #25388","Timepoint 7",0
"3967","User #25388","Timepoint 8",0
"3968","User #25388","Timepoint 9",0
"3969","User #25389","Timepoint 1",0
"3970","User #25389","Timepoint 10",0
"3971","User #25389","Timepoint 11",0
"3972","User #25389","Timepoint 12",0
"3973","User #25389","Timepoint 13",0
"3974","User #25389","Timepoint 14",0
"3975","User #25389","Timepoint 15",0
"3976","User #25389","Timepoint 16",0
"3977","User #25389","Timepoint 17",1.38472323325118
"3978","User #25389","Timepoint 18",1.71277419080876
"3979","User #25389","Timepoint 19",2.02690443162557
"3980","User #25389","Timepoint 2",0
"3981","User #25389","Timepoint 20",1.87054679271066
"3982","User #25389","Timepoint 21",1.78629622701801
"3983","User #25389","Timepoint 22",1.51294897463839
"3984","User #25389","Timepoint 23",1.66442971802319
"3985","User #25389","Timepoint 24",1.79058338397706
"3986","User #25389","Timepoint 25",1.90240460596126
"3987","User #25389","Timepoint 26",1.5971243927562
"3988","User #25389","Timepoint 27",1.78773651946398
"3989","User #25389","Timepoint 28",1.67347559970148
"3990","User #25389","Timepoint 29",1.38222985050009
"3991","User #25389","Timepoint 3",0
"3992","User #25389","Timepoint 30",1.70510196461195
"3993","User #25389","Timepoint 31",1.62058645827673
"3994","User #25389","Timepoint 32",1.77146181103747
"3995","User #25389","Timepoint 33",1.58851065623509
"3996","User #25389","Timepoint 34",2.00724986947859
"3997","User #25389","Timepoint 35",1.35382971865335
"3998","User #25389","Timepoint 36",1.80407453119485
"3999","User #25389","Timepoint 37",2.28096243822789
"4000","User #25389","Timepoint 38",2.1617455004501
"4001","User #25389","Timepoint 39",1.76873693687241
"4002","User #25389","Timepoint 4",0
"4003","User #25389","Timepoint 40",1.24334224034348
"4004","User #25389","Timepoint 41",1.37982917202865
"4005","User #25389","Timepoint 42",1.37487764571475
"4006","User #25389","Timepoint 43",1.36488270413829
"4007","User #25389","Timepoint 44",1.5531058404063
"4008","User #25389","Timepoint 45",1.47796681226162
"4009","User #25389","Timepoint 46",1.29447082471477
"4010","User #25389","Timepoint 47",1.28530967656096
"4011","User #25389","Timepoint 48",1.36051220690573
"4012","User #25389","Timepoint 49",1.43193826836153
"4013","User #25389","Timepoint 5",0
"4014","User #25389","Timepoint 50",2.16364404096248
"4015","User #25389","Timepoint 51",1.54653666606576
"4016","User #25389","Timepoint 52",1.72622315037628
"4017","User #25389","Timepoint 53",1.47099864425833
"4018","User #25389","Timepoint 54",1.82648954011203
"4019","User #25389","Timepoint 55",1.52605177611836
"4020","User #25389","Timepoint 56",1.65518041270396
"4021","User #25389","Timepoint 57",1.48709591858762
"4022","User #25389","Timepoint 58",1.44054886231718
"4023","User #25389","Timepoint 59",1.49444131368863
"4024","User #25389","Timepoint 6",0
"4025","User #25389","Timepoint 60",1.5160828013283
"4026","User #25389","Timepoint 61",1.36463576560242
"4027","User #25389","Timepoint 62",1.6477785182823
"4028","User #25389","Timepoint 63",1.78736580661568
"4029","User #25389","Timepoint 64",1.71654512610136
"4030","User #25389","Timepoint 7",0
"4031","User #25389","Timepoint 8",0
"4032","User #25389","Timepoint 9",0
"4033","User #25390","Timepoint 1",0
"4034","User #25390","Timepoint 10",0
"4035","User #25390","Timepoint 11",0
"4036","User #25390","Timepoint 12",0
"4037","User #25390","Timepoint 13",0
"4038","User #25390","Timepoint 14",0
"4039","User #25390","Timepoint 15",0
"4040","User #25390","Timepoint 16",0
"4041","User #25390","Timepoint 17",1.3687896952704
"4042","User #25390","Timepoint 18",1.68867556930302
"4043","User #25390","Timepoint 19",1.629344930367
"4044","User #25390","Timepoint 2",0
"4045","User #25390","Timepoint 20",1.37129178758677
"4046","User #25390","Timepoint 21",1.42598840927999
"4047","User #25390","Timepoint 22",1.49691523984992
"4048","User #25390","Timepoint 23",1.52556566855369
"4049","User #25390","Timepoint 24",1.67902749940107
"4050","User #25390","Timepoint 25",1.36047333620703
"4051","User #25390","Timepoint 26",1.36013683729909
"4052","User #25390","Timepoint 27",1.37579275641661
"4053","User #25390","Timepoint 28",1.71973782934778
"4054","User #25390","Timepoint 29",1.72481337992891
"4055","User #25390","Timepoint 3",0
"4056","User #25390","Timepoint 30",1.7664526634272
"4057","User #25390","Timepoint 31",1.49064526714746
"4058","User #25390","Timepoint 32",1.50405436461442
"4059","User #25390","Timepoint 33",1.40555280098734
"4060","User #25390","Timepoint 34",2.21516251656825
"4061","User #25390","Timepoint 35",1.50212490747897
"4062","User #25390","Timepoint 36",1.70941784934247
"4063","User #25390","Timepoint 37",1.72500991063373
